id,team,league_i,pos,name,gift,info,acc,pas,df,ctr,lvl,age,sk_pot,skill_1,skill_2,skill_1_level,skill_2_level,data_reliability
3adeae2d-6adc-40a0-a442-f812d9193e82,"Viseu FC (Portugal)
",2,CD,Garces,1,,22.0,13.0,40.0,50.0,36.0,19.0,6.0,,,,,1.0
bd61ce0e-2c4c-486f-a73e-261e1a82d57f,"Viseu FC (Portugal)
",2,CD,Cadete,2,,35.0,8.0,36.0,52.0,,20.0,7.0,,,1.0,,0.875
b1b2ef4d-44bd-45d1-988d-ad905fa6e5b6,"Viseu FC (Portugal)
",2,LM,Carvathat,0,,30.0,23.0,18.0,27.0,23.0,33.0,5.0,,,1.0,,1.0
8b956f11-00c4-4838-b1de-1b34230a2178,"Viseu FC (Portugal)
",2,MF,Peres,2,,39.0,37.0,24.0,28.0,37.0,27.0,7.0,,,,,1.0
3c477adb-9ec2-40cf-bf4d-0c8ca23428b4,"Viseu FC (Portugal)
",2,D,Merenda,3,cr?d,19.0,23.0,48.0,53.0,44.0,19.0,,,,,,0.875
e6c32166-7436-46bc-84bc-c8848c868168,"Viseu FC (Portugal)
",2,FW,Quintal,2,,34.0,26.0,23.0,42.0,,25.0,7.0,,,,,0.875
a5810b5a-0244-4f1f-bd60-9fd7b64a395c,"Viseu FC (Portugal)
",2,FW,Montalto,1,,42.0,17.0,33.0,15.0,30.0,24.0,6.0,,,,,1.0
a6755bc9-3d85-4964-b9a1-4aeb8c93a0e2,"Obidos FC (Portugal)
",2,GK,Pupo,1,,7.0,9.0,45.0,40.0,28.0,33.0,6.0,,,,,1.0
3249089f-6ee2-40f5-83aa-395524cce52f,"Obidos FC (Portugal)
",2,SW,Sousa,1,,24.0,40.0,64.0,12.0,41.0,23.0,6.0,,,2.0,,1.0
04a93307-9266-4e4c-ab0c-8f2041fbce82,"Obidos FC (Portugal)
",2,D,Neto,2,,8.0,13.0,53.0,39.0,32.0,20.0,7.0,,,,,1.0
e5406895-ecaf-4435-9f16-de0d0ccbf335,"Obidos FC (Portugal)
",2,CD,Mestres,2,,12.0,27.0,50.0,24.0,32.0,31.0,7.0,,,,,1.0
c8b988de-b8e3-443e-83cc-085b25f90281,"Obidos FC (Portugal)
",2,CD,Paras,2,,34.0,24.0,48.0,28.0,39.0,24.0,7.0,,,,,1.0
a4b084a7-a4b4-41d8-976c-e1629477cbbc,"Obidos FC (Portugal)
",2,DF,De Sousa,2,,14.0,18.0,54.0,33.0,34.0,32.0,7.0,,,,,1.0
0ad51a1e-3f22-4a0c-89b0-5fed53d543b5,"Obidos FC (Portugal)
",2,RD,Marte,2,,14.0,12.0,54.0,30.0,31.0,21.0,7.0,,,,,1.0
e6441aa9-4727-4b93-a3f4-a174e90c492d,"Obidos FC (Portugal)
",2,CM,Pimental,1,,30.0,41.0,11.0,25.0,30.0,32.0,6.0,,,1.0,,1.0
c782ac57-1f97-490d-ae1d-b743df7954e0,"Obidos FC (Portugal)
",2,MF,alix,2,Top-1,28.0,55.0,15.0,21.0,34.0,30.0,7.0,,,,,1.0
43a555fc-326a-4de1-a36d-d07cd23a4c04,"Obidos FC (Portugal)
",2,FW,veto,0,,45.0,19.0,11.0,14.0,24.0,26.0,5.0,,,,,1.0
c9f77a8a-d6ad-4ba7-8d39-7bfff41e1240,"Obidos FC (Portugal)
",2,FW,Casimiro,2,Top-1,49.0,8.0,43.0,19.0,34.0,30.0,7.0,,,3.0,,1.0
adc68979-559d-4b48-8d33-d15bc2205f3e,"Obidos FC (Portugal)
",2,LD,Farias,2,,12.0,20.0,38.0,52.0,35.0,20.0,7.0,,,,,1.0
8acde568-e99c-4f52-bc3e-a8432bc318b5,"Obidos FC (Portugal)
",2,D,vara,2,,8.0,,26.0,27.0,24.0,31.0,7.0,,,1.0,,0.875
cb668593-02ad-4fbc-ade5-658e39b062d1,"Obidos FC (Portugal)
",2,CD,Mitazar,2,,5.0,19.0,36.0,23.0,,33.0,7.0,,,1.0,,0.875
5ff585af-ec94-4392-b58d-6bfc52630712,"Obidos FC (Portugal)
",2,MF,Moniz,2,,25.0,35.0,15.0,17.0,25.0,32.0,7.0,,,,,1.0
6d96b594-3404-45b9-80d6-df607ca3c0da,"Obidos FC (Portugal)
",2,{MM,Cametro,2,,14.0,36.0,16.0,41.0,30.0,31.0,7.0,,,,,1.0
a53f39e1-8733-4906-96b2-f57d20b94fc5,"Obidos FC (Portugal)
",2,CF,Silvas,3,,26.0,40.0,18.0,23.0,30.0,30.0,,,,,,0.875
945df133-c262-4a5e-9d85-ce31e1ddbbde,"Obidos FC (Portugal)
",2,F,Macedo,1,,22.0,17.0,3.0,41.0,22.0,30.0,6.0,,,,,1.0
aa4a5482-85b3-42c8-bf3f-0884fdff9d32,"Obidos FC (Portugal)
",2,LD,Magetan,2,,19.0,36.0,32.0,26.0,32.0,30.0,7.0,,,,,1.0
91fa69b3-76a0-43d2-9394-be1d8befd515,"Obidos FC (Portugal)
",2,CD,Masarenhas,1,,15.0,23.0,44.0,19.0,30.0,27.0,6.0,,,1.0,,1.0
9f5f14b0-d10c-4026-a5e8-4989d0a88fb6,"Obidos FC (Portugal)
",2,CD,Faria,1,,18.0,34.0,23.0,23.0,23.0,27.0,6.0,,,3.0,,1.0
a96015aa-f944-4341-9870-856f2a032fd7,"Obidos FC (Portugal)
",2,LD,Cantara,2,,14.0,27.0,23.0,19.0,,27.0,7.0,,,,,0.875
04781713-4d04-4999-86b7-73fbe69b5ab4,"Obidos FC (Portugal)
",2,FW,Garces,2,,32.0,17.0,25.0,36.0,31.0,27.0,7.0,,,,,1.0
1843455c-13a2-435b-bf69-6fef33105486,"Obidos FC (Portugal)
",2,CM,Candelaria,2,,22.0,35.0,10.0,19.0,23.0,32.0,7.0,,,,,1.0
2db40514-d35c-45fd-a6b3-a71d783e561b,"Felgeyrash FC (Portugal)
",2,GK,Texeira,2,Top-3,28.0,23.0,55.0,7.0,34.0,33.0,7.0,,,,,1.0
aaa22e65-dd69-4123-be98-cfc0080722d7,"Felgeyrash FC (Portugal)
",2,SW,D Souza,2,,15.0,12.0,44.0,33.0,23.0,22.0,7.0,,,,,1.0
4405d913-be34-4480-8a18-6bd977451b5b,"Felgeyrash FC (Portugal)
",2,CD,Naves,1,,14.0,17.0,39.0,40.0,30.0,28.0,6.0,,,1.0,,1.0
3ba6d5f9-4eab-4795-a4e4-10a7f287ae7e,"Felgeyrash FC (Portugal)
",2,CD,De Mesquites,2,,24.0,5.0,42.0,36.0,30.0,21.0,7.0,,,,,1.0
eeef6316-0466-4fe0-940d-181671af9b6d,"Felgeyrash FC (Portugal)
",2,LD,Carreira,0,,17.0,10.0,43.0,19.0,24.0,20.0,5.0,,,,,1.0
713022d8-3f4a-4ed2-a2e6-eaa3a947f273,"Felgeyrash FC (Portugal)
",2,RD,Espada,2,,8.0,14.0,55.0,30.0,30.0,26.0,7.0,,,,,1.0
6c499355-32b8-46c7-8995-61b6861529be,"Felgeyrash FC (Portugal)
",2,DM,Pombal,1,,40.0,3.0,45.0,19.0,30.0,24.0,6.0,,,,,1.0
497977c2-68b3-4f78-9a57-2ea7c2848832,"Felgeyrash FC (Portugal)
",2,MF,Fortes,2,Top-2,30.0,38.0,14.0,25.0,30.0,27.0,7.0,,,1.0,,1.0
139d2e5e-71ea-4609-8318-8af55d6a7248,"Felgeyrash FC (Portugal)
",2,LF,Cordeiro,1,Top-2,22.0,20.0,13.0,40.0,26.0,30.0,6.0,,,1.0,,1.0
5d9c8f5e-7611-480d-abd3-49d89b04052f,"Felgeyrash FC (Portugal)
",2,CF,Cardoso,1,Top-2,47.0,23.0,23.0,35.0,,27.0,6.0,,,,,0.875
795687d4-edcf-4afb-9712-1fa9ab660180,"Felgeyrash FC (Portugal)
",2,CF,Paras,1,,37.0,19.0,35.0,16.0,30.0,32.0,6.0,,,,,1.0
de77d595-03ac-4b23-962e-8049052d748d,"Felgeyrash FC (Portugal)
",2,G,Garo,1,,9.0,16.0,27.0,19.0,18.0,25.0,6.0,,,,,1.0
e2f7db8b-a7b9-4879-91fe-82affdf30a8d,"Felgeyrash FC (Portugal)
",2,D,Basto,1,,15.0,25.0,23.0,8.0,18.0,23.0,6.0,,,,,1.0
f06a4662-8bbe-4013-a89d-980ab9fa3bd6,"Felgeyrash FC (Portugal)
",2,D,Enos,1,,9.0,24.0,35.0,6.0,19.0,24.0,6.0,,,1.0,,1.0
f44679e4-5ad5-48da-9365-5605726207f0,"Felgeyrash FC (Portugal)
",2,DM,Elias,1,,24.0,39.0,13.0,4.0,21.0,22.0,6.0,,,1.0,,1.0
69fe95d8-4d3a-4d04-81ba-afd4e9367284,"Felgeyrash FC (Portugal)
",2,DM,Sousa,1,,8.0,42.0,12.0,21.0,22.0,33.0,6.0,,,,,1.0
689a54c7-fdd5-476b-ad6c-ab77303cbadd,"Felgeyrash FC (Portugal)
",2,FW,Noronha,1,,37.0,13.0,24.0,30.0,23.0,27.0,6.0,,,,,1.0
1008fe46-3f68-43d7-81aa-338c3d23d329,"Felgeyrash FC (Portugal)
",2,F,Cameiro,1,,15.0,13.0,9.0,25.0,15.0,23.0,6.0,,,,,1.0
54c0fe22-4f51-4721-8184-3eb3aafcae30,"Felgeyrash FC (Portugal)
",2,RF,Graciano,2,,30.0,19.0,13.0,24.0,23.0,28.0,7.0,,,,,1.0
21006f1c-bafd-4a7c-8066-3072fe33a1e5,"Felgeyrash FC (Portugal)
",2,F,Amador,1,,15.0,15.0,11.0,24.0,16.0,,6.0,,,1.0,,0.875
f6dceafb-6c8f-4e13-8b03-7985c508f436,"Felgeyrash FC (Portugal)
",2,M,Vasconcelos,1,,48.0,5.0,25.0,11.0,24.0,26.0,6.0,,,,,1.0
f1a526db-b37d-45c4-940c-acbc18e5b100,"Felgeyrash FC (Portugal)
",2,MF,Fotha,0,,23.0,30.0,5.0,10.0,,20.0,5.0,,,,,0.875
5cc1a004-1ce0-40e0-aa51-a6402f2f5d63,"Felgeyrash FC (Portugal)
",2,M,Matos,0,,4.0,16.0,15.0,27.0,,31.0,5.0,,,1.0,,0.875
df138742-7e5b-46a6-a435-49a6ff71a9c2,"Vendash Novas FC (Portugal)
",2,GK,Carvalhal,1,,21.0,25.0,27.0,25.0,27.0,32.0,6.0,,,1.0,,1.0
20e5245c-0922-4837-9f8a-4e842038b82b,"Vendash Novas FC (Portugal)
",2,SW,Broas,1,,9.0,6.0,31.0,,19.0,33.0,6.0,,,,,0.875
fe90bf2c-f525-4320-92a9-6169d82efe49,"Vendash Novas FC (Portugal)
",2,LD,Deus,2,,25.0,12.0,46.0,30.0,32.0,33.0,7.0,,,,,1.0
be0dff1a-5bb7-4e3e-b198-74e251c40143,"Vendash Novas FC (Portugal)
",2,CD,Barroso,1,,10.0,20.0,34.0,31.0,26.0,32.0,6.0,,,1.0,,1.0
45c786b5-2e04-42a5-a016-a4afc29626a6,"Vendash Novas FC (Portugal)
",2,DF,Serrao,2,,7.0,12.0,37.0,33.0,24.0,24.0,7.0,,,,,1.0
7f1793e3-ed2d-4a13-be97-b1e41c99463e,"Vendash Novas FC (Portugal)
",2,CD,Simas,2,,35.0,24.0,46.0,23.0,39.0,33.0,7.0,,,,,1.0
dd611425-8dae-47b1-a1eb-5ccf98167ba2,"Vendash Novas FC (Portugal)
",2,DM,Sivas,1,,36.0,16.0,41.0,17.0,31.0,23.0,6.0,,,,,1.0
32c6e71b-6e54-4148-94ab-a464044f0c38,"Vendash Novas FC (Portugal)
",2,AM,Teves,2,,7.0,52.0,18.0,36.0,32.0,30.0,7.0,,,,,1.0
21bf7dc5-6a75-43f8-ae4a-71767f8fcad6,"Vendash Novas FC (Portugal)
",2,LF,Castro,2,Top-2,22.0,25.0,15.0,42.0,23.0,21.0,7.0,,,1.0,,1.0
b2af5e1e-daba-461d-9b43-c3502e26608a,"Vendash Novas FC (Portugal)
",2,F,Imperial,2,,32.0,11.0,13.0,18.0,19.0,,7.0,,,,,0.875
1d63d14b-d4b5-439c-8dfe-8496d749170e,"Vendash Novas FC (Portugal)
",2,CF,Paulo,2,,57.0,10.0,15.0,10.0,25.0,23.0,7.0,,,,,1.0
4a4b6cf3-70a9-45a6-84d9-bab4a2488617,"Vendash Novas FC (Portugal)
",2,D,Candido,2,,13.0,15.0,25.0,21.0,19.0,33.0,7.0,,,3.0,,1.0
fb3e7100-6699-4208-b43b-9b8c439ff201,"Vendash Novas FC (Portugal)
",2,CD,Souza,1,,10.0,13.0,23.0,25.0,20.0,31.0,6.0,,,,,1.0
21876346-a0af-4c7f-80d5-04ae63821d87,"Vendash Novas FC (Portugal)
",2,D,Bonito,1,,16.0,5.0,27.0,17.0,16.0,33.0,6.0,,,,,1.0
e7762288-04a4-46d8-954f-ee5dd6c129a7,"Vendash Novas FC (Portugal)
",2,M,Moura,1,,26.0,2.0,33.0,13.0,19.0,21.0,6.0,,,,,1.0
b7173a99-e6fd-459e-8a63-ae87a0dc4c77,"Vendash Novas FC (Portugal)
",2,M,Portales,1,,13.0,26.0,16.0,16.0,18.0,32.0,6.0,,,,,1.0
7cc78bf8-04f8-4fef-8288-23ce5583822a,"Vendash Novas FC (Portugal)
",2,FW,Pinheiro,1,,27.0,5.0,20.0,34.0,23.0,28.0,6.0,,,,,1.0
a50de11e-7bac-428e-9e67-83d754a9c57d,"Vendash Novas FC (Portugal)
",2,CF,Atitano,2,,34.0,33.0,8.0,38.0,31.0,33.0,7.0,,,,,1.0
400a009d-cfd6-4c50-9445-c83cdcff485a,"Vendash Novas FC (Portugal)
",2,F,Real,1,,27.0,3.0,16.0,,19.0,31.0,6.0,,,,,0.875
832a1291-d768-4d93-aca5-f4dc3fe6536a,"Vendash Novas FC (Portugal)
",2,CF,Vieira T,1,p-2,32.0,9.0,,14.0,22.0,24.0,6.0,,,1.0,,0.875
253dea34-f635-459d-aa21-2f550068ca5e,"Vendash Novas FC (Portugal)
",2,F,Rio,1,,23.0,10.0,5.0,27.0,16.0,23.0,6.0,,,,,1.0
df98a366-9101-4ff5-980d-e08bf72bc9c2,"Vendash Novas FC (Portugal)
",2,F,Negrao,0,,23.0,12.0,5.0,22.0,,31.0,5.0,,,,,0.875
1ed514f7-5d2f-426c-b87b-21e26ee61327,"Torres Vedras FC (Portugal)
",2,GK,,2,,20.0,10.0,52.0,31.0,32.0,32.0,7.0,,,1.0,,1.0
20a374fd-1e66-4418-be25-e12682b3d836,"Torres Vedras FC (Portugal)
",2,CD,Chico,1,,24.0,27.0,43.0,7.0,27.0,25.0,6.0,,,,,1.0
e5534d0e-88d8-43fd-88ee-106532362e48,"Torres Vedras FC (Portugal)
",2,CD,Correta,2,,6.0,22.0,50.0,32.0,31.0,20.0,7.0,,,1.0,,1.0
94309253-0994-4d40-b5b0-f5d2c5374d6f,"Torres Vedras FC (Portugal)
",2,CD,Merlos,1,,23.0,23.0,33.0,7.0,25.0,23.0,6.0,,,,,1.0
3130cf80-2b14-4a31-84dd-bf6795c87b55,"Torres Vedras FC (Portugal)
",2,D,Texel ra,1,,8.0,17.0,23.0,17.0,18.0,26.0,6.0,,,,,1.0
945b385e-eab8-40e5-88fd-7bddff4be283,"Torres Vedras FC (Portugal)
",2,DM,Verissimo,2,,44.0,9.0,53.0,25.0,33.0,33.0,7.0,,,,,1.0
25c6f32b-1efc-4082-b0d1-e836b5572927,"Torres Vedras FC (Portugal)
",2,LM,Julido,1,,22.0,53.0,11.0,12.0,27.0,32.0,6.0,,,,,1.0
5c0db7a7-31d3-4cef-be58-f9c03736bd36,"Torres Vedras FC (Portugal)
",2,CM,Caro,0,,24.0,32.0,2.0,16.0,18.0,27.0,5.0,,,1.0,,1.0
2792beb2-978d-4fb8-9d97-e20c5ffac524,"Torres Vedras FC (Portugal)
",2,RM,Porfirio,2,Top-1,20.0,50.0,13.0,27.0,31.0,26.0,7.0,,,,,1.0
62d7c1e3-c09b-4ae6-8b5a-fcb59b5c5605,"Torres Vedras FC (Portugal)
",2,CF,Silveira,1,Top-1,44.0,9.0,16.0,26.0,25.0,21.0,6.0,,,,,1.0
ce02938f-c327-486c-b82e-94e80ac3e18d,"Torres Vedras FC (Portugal)
",2,FW,De Oliveira,2,,44.0,15.0,34.0,14.0,30.0,25.0,7.0,,,,,1.0
228d908a-c5a5-41f3-b45f-874b26897728,"Torres Vedras FC (Portugal)
",2,GK,Cristo,2,Top-2,9.0,23.0,51.0,24.0,30.0,21.0,7.0,,,,,1.0
922a1576-990b-4c4a-a407-4c64406a5148,"Torres Vedras FC (Portugal)
",2,D,Andrade,1,,10.0,13.0,19.0,23.0,16.0,28.0,6.0,,,,,1.0
4fc97a0d-e6c2-499a-81b0-affc084d4c15,"Torres Vedras FC (Portugal)
",2,D,Rentas,1,,14.0,21.0,22.0,14.0,17.0,33.0,6.0,,,,,1.0
4ff7ff21-6292-4845-9f11-a39d217ac4f4,"Torres Vedras FC (Portugal)
",2,M,Barreto,1,,23.0,36.0,8.0,16.0,22.0,33.0,6.0,,,,,1.0
ab1973dd-eb1c-49d8-bf66-7ed8513432a6,"Torres Vedras FC (Portugal)
",2,M,Fogo,1,,30.0,28.0,18.0,13.0,24.0,22.0,6.0,,,,,1.0
83c81f4a-5c15-482f-baa0-c43b64231e16,"Torres Vedras FC (Portugal)
",2,CF,FFosmoso,2,,37.0,7.0,23.0,40.0,32.0,31.0,7.0,,,,,1.0
e63ff3d1-ce8c-4f82-8f7b-9d038cd78445,"Torres Vedras FC (Portugal)
",2,F,Viveiros,0,,25.0,11.0,10.0,16.0,,26.0,5.0,,,,,0.875
55969e8b-1572-483e-b7d3-5766ce134282,"Torres Vedras FC (Portugal)
",2,M,Criado,1,,25.0,11.0,38.0,12.0,23.0,25.0,6.0,,,,,1.0
27a3e229-5ff7-47ea-b86c-77c40c516708,"Torres Vedras FC (Portugal)
",2,F,Madeiros,0,,25.0,22.0,13.0,14.0,19.0,33.0,5.0,,,,,1.0
167a49bd-16eb-4707-85b7-728e561ccae8,"Torres Vedras FC (Portugal)
",2,M,Montes,1,,6.0,23.0,10.0,20.0,16.0,25.0,6.0,,,,,1.0
4cec3759-15af-4234-b4ab-4a9d54ba740e,"Alegre FC (Portugal)
",2,GK,Serio,1,,12.0,24.0,34.0,22.0,25.0,20.0,6.0,,,,,1.0
54ac1810-3a41-4ab6-a651-5fc8c48c1ae6,"Alegre FC (Portugal)
",2,CD,Vida,1,Top-3,24.0,12.0,50.0,12.0,27.0,22.0,6.0,,,1.0,,1.0
a73c4985-c967-4293-8046-e37cc8279d1f,"Alegre FC (Portugal)
",2,CD,Goncalves,1,,14.0,24.0,42.0,21.0,27.0,31.0,6.0,,,1.0,,1.0
8f83a418-a56b-418c-ab3f-e14fc7854995,"Alegre FC (Portugal)
",2,CD,Da Silva,1,,13.0,14.0,46.0,19.0,25.0,22.0,6.0,,,,,1.0
60fb1ba9-6af0-4410-ab4d-bb64c35c4cd0,"Alegre FC (Portugal)
",2,D,Paulino,1,,9.0,9.0,40.0,16.0,19.0,25.0,6.0,,,,,1.0
fd25f2dc-b9f4-4d9e-a9fa-4b9e279e07dd,"Alegre FC (Portugal)
",2,D,Barca,1,,4.0,17.0,43.0,25.0,24.0,20.0,6.0,,,,,1.0
0b2d4fec-2076-431a-97f9-c1aa8a6bf8e9,"Alegre FC (Portugal)
",2,DM,Ramon,1,,58.0,6.0,30.0,13.0,30.0,30.0,6.0,,,,,1.0
ea228f90-3fb1-44a3-9898-07d48ae5581a,"Alegre FC (Portugal)
",2,CM,Borges,2,,25.0,55.0,11.0,16.0,30.0,28.0,7.0,,,,,1.0
d09588cc-9635-4d71-be19-bd00051ec933,"Alegre FC (Portugal)
",2,CM,Figuiera,1,,22.0,40.0,12.0,18.0,25.0,19.0,6.0,,,1.0,,1.0
22b2df4c-7c9c-48eb-bc0c-b9238ae62674,"Alegre FC (Portugal)
",2,CF,BemardinoTi,2,2p-,45.0,7.0,36.0,19.0,30.0,31.0,7.0,,,1.0,,1.0
6ba48f5c-7491-47af-9917-29b72dbec7c6,"Alegre FC (Portugal)
",2,CF,Sabio,2,Top-2,39.0,30.0,11.0,27.0,30.0,23.0,7.0,,,3.0,,1.0
52ae5f4c-3819-4bf2-9b92-65c37e2708ea,"Alegre FC (Portugal)
",2,D,Sol,1,,3.0,14.0,,23.0,17.0,30.0,6.0,,,,,0.875
4e583ef6-626a-4cfc-808e-965968867077,"Alegre FC (Portugal)
",2,D,Figuetredo,1,,4.0,17.0,23.0,24.0,17.0,26.0,6.0,,,1.0,,1.0
1c63eb3d-8f70-4046-bfe6-b787d2bceaa5,"Alegre FC (Portugal)
",2,D,vara,2,,18.0,14.0,32.0,19.0,22.0,,7.0,,,,,0.875
9596d6e5-6a1c-4db7-a729-9c159cd625f4,"Alegre FC (Portugal)
",2,RD,De Sousa,0,,4.0,12.0,37.0,12.0,16.0,26.0,5.0,,,,,1.0
1890bf3f-cd9c-4010-ac4b-96fbbb006d61,"Alegre FC (Portugal)
",2,D,Ramon,1,,9.0,14.0,28.0,14.0,16.0,,6.0,,,,,0.875
976c280c-526f-4fe6-b5c1-1f620eae8cf4,"Alegre FC (Portugal)
",2,FW,Rios,1,,23.0,5.0,21.0,37.0,23.0,28.0,6.0,,,,,1.0
45662552-ecee-4488-b0f6-04c2becbcf7f,"Alegre FC (Portugal)
",2,DM,Sotorio,2,,27.0,46.0,9.0,16.0,,28.0,7.0,,,1.0,,0.875
05c0e382-6f08-41dc-a38a-695f6924baee,"Alegre FC (Portugal)
",2,MF,Montijo,1,ge i3c,22.0,41.0,13.0,19.0,26.0,33.0,6.0,,,,,1.0
e7b45ef5-4184-4f4c-a167-0d2f03f09819,"Alegre FC (Portugal)
",2,CD,Davia,1,,30.0,15.0,41.0,12.0,27.0,27.0,6.0,,,,,1.0
afe352f4-e30b-47a7-b120-5297bf89e332,"Alegre FC (Portugal)
",2,F,Da Costa,1,,20.0,10.0,18.0,23.0,18.0,27.0,6.0,,,,,1.0
dd429ab5-9c49-4baa-b4af-8a072eedefe7,"Alegre FC (Portugal)
",2,M,Lupercio,1,,9.0,27.0,11.0,18.0,16.0,23.0,6.0,,,,,1.0
ee862594-eaff-4865-8b75-d5bb703d6223,"Amador FC (Portugal)
",2,GK,Pequeno,2,,10.0,9.0,32.0,41.0,,30.0,7.0,,,1.0,,0.875
31a81cde-5abd-4357-b031-cc65794cdc26,"Amador FC (Portugal)
",2,SW,Pires,2,,9.0,25.0,42.0,37.0,32.0,26.0,7.0,,,,,1.0
ccaca48b-9b59-4bc4-83e0-86e3185b654a,"Amador FC (Portugal)
",2,LD,Da Cruz,2,,14.0,24.0,39.0,36.0,32.0,32.0,7.0,,,,,1.0
c104ac5c-df8c-44c1-a195-0a783641318a,"Amador FC (Portugal)
",2,CD,De Lacerda,1,,10.0,12.0,36.0,28.0,23.0,28.0,6.0,,,,,1.0
b8a83bde-05b4-4867-9e87-3a9c0494b99f,"Amador FC (Portugal)
",2,CD,Rego,2,,14.0,22.0,36.0,32.0,,21.0,7.0,,,,,0.875
ab6bd48d-0b5d-47c3-a8f9-7a37f60a3307,"Amador FC (Portugal)
",2,DM,Hipotito,1,,33.0,10.0,44.0,8.0,26.0,28.0,6.0,,,,,1.0
520d4667-bcdc-4ba8-95ec-79a87492d814,"Amador FC (Portugal)
",2,M,Salvador,1,Top-2,18.0,40.0,12.0,19.0,24.0,20.0,6.0,,,,,1.0
ed31a9d3-4857-4c3e-aff9-5d57492e8a2e,"Amador FC (Portugal)
",2,RM,Salvo,2,Top-2,38.0,42.0,5.0,25.0,31.0,31.0,7.0,,,,,1.0
fbb2aae3-6669-4fca-bcb9-3b9183bcfd1d,"Amador FC (Portugal)
",2,CF,Figuetredo,1,,36.0,11.0,8.0,22.0,20.0,23.0,6.0,,,,,1.0
73e61ba5-e85b-4fb3-8e55-909b2185abd7,"Amador FC (Portugal)
",2,FW,Ines,2,,49.0,19.0,27.0,12.0,30.0,22.0,7.0,,,,,1.0
2502729a-b542-4333-a416-dae76603464c,"Amador FC (Portugal)
",2,CF,Lourenco,1,,42.0,22.0,6.0,25.0,26.0,24.0,6.0,,,3.0,,1.0
32840822-0fab-4209-92cf-791c90f7cd65,"Amador FC (Portugal)
",2,G,Mancia,1,,6.0,20.0,27.0,15.0,17.0,25.0,6.0,,,3.0,,1.0
af8eef33-2163-4086-876f-71042b7e6855,"Amador FC (Portugal)
",2,GK,Rodriques,1,,9.0,10.0,23.0,47.0,26.0,19.0,6.0,,,,,1.0
c85cf396-6ac7-4603-9be5-e4cc369e38bd,"Amador FC (Portugal)
",2,D,Barreto,1,,27.0,17.0,22.0,20.0,23.0,33.0,6.0,,,,,1.0
bb206a24-ad43-42b7-89b1-d0f57af71f5b,"Amador FC (Portugal)
",2,LD,"Tava res,",0,,16.0,5.0,28.0,19.0,,22.0,5.0,,,1.0,,0.875
2b3b31ab-1528-40a3-8d68-07016112a48c,"Amador FC (Portugal)
",2,M,Ector,0,,23.0,7.0,21.0,11.0,15.0,32.0,5.0,,,,,1.0
c16dcd67-1b76-4151-9476-e87cf0abbf41,"Amador FC (Portugal)
",2,FW,Jacome,2,,26.0,6.0,24.0,30.0,23.0,26.0,7.0,,,,,1.0
19849ca9-6a23-444e-b3a8-18b475a526eb,"Amador FC (Portugal)
",2,CF,Deus,1,,28.0,11.0,14.0,33.0,23.0,23.0,6.0,,,,,1.0
c52bade9-240b-47f2-aa88-9656f0bc7dae,"Amador FC (Portugal)
",2,MF,Justo,0,,32.0,31.0,12.0,11.0,23.0,27.0,5.0,,,,,1.0
3ec8bb43-0be6-4564-b37c-97bf7951367a,"Amador FC (Portugal)
",2,M,Monsanto,1,,22.0,10.0,31.0,2.0,16.0,26.0,6.0,,,,,1.0
eedd2149-d439-487c-b3d9-e06fb4fb4d5c,"Amador FC (Portugal)
",2,F,Leite,0,,25.0,14.0,11.0,27.0,20.0,25.0,5.0,,,,,1.0
dc83f018-341e-488f-9702-beed52d05ff2,"Amador FC (Portugal)
",2,DM,Comeja,2,,32.0,50.0,3.0,22.0,30.0,20.0,7.0,,,3.0,,1.0
68dbc929-edcf-491b-bc47-0832d4be98bc,"Braganza FC (Portugal)
",2,GK,Pupo,1,,16.0,7.0,47.0,19.0,24.0,19.0,6.0,,,,,1.0
5f0587b5-c13b-472d-aa40-d23f12a777f6,"Braganza FC (Portugal)
",2,CD,Armao,1,,13.0,23.0,43.0,16.0,26.0,20.0,6.0,,,1.0,,1.0
bbcc74b9-f5be-4f1e-ba38-744840ccb1fb,"Braganza FC (Portugal)
",2,CD,Mestres,2,,18.0,13.0,53.0,14.0,27.0,30.0,7.0,,,,,1.0
05a00c32-ace9-456e-adad-c8fcbfbf3602,"Braganza FC (Portugal)
",2,CD,oval,1,,10.0,30.0,49.0,6.0,26.0,32.0,6.0,,,,,1.0
734c73cf-e74d-4b54-86f1-7ee463fc063f,"Braganza FC (Portugal)
",2,D,Barbara,2,,10.0,15.0,45.0,13.0,22.0,30.0,7.0,,,,,1.0
b64cc0e3-1f9d-4c95-b73c-35c2cce77c04,"Braganza FC (Portugal)
",2,LD,Soares,2,,33.0,15.0,55.0,13.0,33.0,31.0,7.0,,,,,1.0
491da687-5f55-49f4-b370-4e9416b37837,"Braganza FC (Portugal)
",2,DM,Rego,1,,34.0,6.0,39.0,16.0,25.0,26.0,6.0,,,,,1.0
cdae7735-bb0b-4f52-ad0e-4fed11651152,"Braganza FC (Portugal)
",2,AM,Musi,2,,7.0,55.0,16.0,23.0,,22.0,7.0,,,,,0.875
707996e2-8c35-4bd9-9130-dbc6f6ff96a6,"Braganza FC (Portugal)
",2,FW,Metchior,1,,80.0,,14.0,30.0,45.0,33.0,6.0,,,1.0,,0.875
